date,rsi_ob,rsi_os,equity,actual_date,running_max,drawdown,daily_return
154,60,45,5115.489256203884,2015-08-13,5236.615337086855,-0.023130604996920434,0.006441535225588879
155,60,45,5142.6478520528135,2015-08-14,5236.615337086855,-0.017944316888915512,0.005309090585224663
156,60,45,5186.536234779956,2015-08-17,5236.615337086855,-0.0095632577692365,0.00853419949989842
157,60,45,5151.800222023665,2015-08-18,5236.615337086855,-0.01619655246825391,-0.006697343117620269
158,60,45,5106.02109440532,2015-08-19,5236.615337086855,-0.024938673985969273,-0.008886044808694593
159,60,45,4960.790555932577,2015-08-20,5236.615337086855,-0.05267233955506079,-0.028442996177957758
160,60,45,4576.181226160146,2015-08-21,5236.615337086855,-0.126118507549976,-0.07752984638960003
161,60,45,4549.62238468358,2015-08-24,5236.615337086855,-0.13119026473795792,-0.005803712782339154
162,60,45,4521.989528374639,2015-08-25,5236.615337086855,-0.13646711906660003,-0.00607365930015813
163,60,45,4595.872229197388,2015-08-26,5236.615337086855,-0.12235825368947462,0.016338538680629178
164,60,45,4614.946792784668,2015-08-27,5236.615337086855,-0.11871571698218775,0.0041503685559620695
165,60,45,4624.733334147331,2015-08-28,5236.615337086855,-0.11684684926273692,0.0021206184604261047
166,60,45,4594.975727022425,2015-08-31,5236.615337086855,-0.12252945247289748,-0.006434448210275501
167,60,45,4423.492431755353,2015-09-01,5236.615337086855,-0.155276424367623,-0.03731973909211361
168,60,45,4506.742982031503,2015-09-02,5236.615337086855,-0.13937864595213567,0.018820095560356576
169,60,45,4477.870910938556,2015-09-03,5236.615337086855,-0.14489214450691168,-0.006406416165301687
170,60,45,4446.889890903854,2015-09-04,5236.615337086855,-0.15080837436922134,-0.006918694319441254
171,60,45,4583.022582833289,2015-09-08,5236.615337086855,-0.12481206126115085,0.030613011625922004
172,60,45,4538.342858105776,2015-09-09,5236.615337086855,-0.13334423745730584,-0.009748964557772521
173,60,45,4481.655169695056,2015-09-10,5236.615337086855,-0.14416949093911968,-0.012490834250099003
174,60,45,4516.570494076102,2015-09-11,5236.615337086855,-0.13750195434658685,0.007790720851783117
175,60,45,4510.131722450856,2015-09-14,5236.615337086855,-0.13873152176958337,-0.0014255886482212876
176,60,45,4542.700826400334,2015-09-15,5236.615337086855,-0.13251202657030514,0.007221319897898759
177,60,45,4551.899735204935,2015-09-16,5236.615337086855,-0.13075537495233125,0.0020249867107997588
178,60,45,4564.202172881203,2015-09-17,5236.615337086855,-0.12840606401686117,0.0027027040119360635
179,60,45,4520.708450657328,2015-09-18,5236.615337086855,-0.1367117575658685,-0.009529315437054597
180,60,45,4565.502742943327,2015-09-21,5236.615337086855,-0.12815770320011144,0.009908688599346682
181,60,45,4519.055545647854,2015-09-22,5236.615337086855,-0.13702740133633373,-0.01017351207756112
182,60,45,4547.64845760482,2015-09-23,5236.615337086855,-0.13156721185965703,0.006327187543534896
183,60,45,4522.952499734091,2015-09-24,5236.615337086855,-0.13628322712543872,-0.005430489647771819
184,60,45,4513.267103498188,2015-09-25,5236.615337086855,-0.138132779863695,-0.002141388006279721
185,60,45,4398.230189236552,2015-09-28,5236.615337086855,-0.16010057907302755,-0.025488612046132064
186,60,45,4407.6686604259685,2015-09-29,5236.615337086855,-0.15829817989305128,0.00214597026151897
187,60,45,4450.701536560739,2015-09-30,5236.615337086855,-0.1500804909155924,0.009763183090675476
188,60,45,4441.876761569156,2015-10-01,5236.615337086855,-0.15176569680212848,-0.001982782920645576
189,60,45,4488.694549447069,2015-10-02,5236.615337086855,-0.1428252295605612,0.010540091585380829
190,60,45,4603.0106053622,2015-10-05,5236.615337086855,-0.12099508765467792,0.025467550677782835
191,60,45,4600.993953177419,2015-10-06,5236.615337086855,-0.12138019369263697,-0.0004381159110152799
192,60,45,4614.943992556036,2015-10-07,5236.615337086855,-0.11871625172236855,0.003031962119616205
193,60,45,4656.35312560362,2015-10-08,5236.615337086855,-0.11080863766595395,0.008972835448139316
194,60,45,4669.432794147829,2015-10-09,5236.615337086855,-0.10831090435879753,0.002808994118656427
195,60,45,4649.674628561658,2015-10-12,5236.615337086855,-0.11208398378402062,-0.004231384507971336
196,60,45,4601.267648739088,2015-10-13,5236.615337086855,-0.12132792795531411,-0.010410831658030362
197,60,45,4579.053375722069,2015-10-14,5236.615337086855,-0.12557003312956527,-0.004827859345045149
198,60,45,4654.586257774817,2015-10-15,5236.615337086855,-0.11114604412319185,0.016495305001950733
199,60,45,4648.329411685127,2015-10-16,5236.615337086855,-0.1123408704923119,-0.0013442324931112193
200,60,45,4633.199642203801,2015-10-19,5236.615337086855,-0.11523009731295941,-0.003254883236823103
201,60,45,4654.301647410152,2015-10-20,5236.615337086855,-0.11120039418450878,0.0045545210299451355
202,60,45,4567.083543392036,2015-10-21,5236.615337086855,-0.127855828735987,-0.01873924610508404
203,60,45,4649.613708077938,2015-10-22,5236.615337086855,-0.1120956173449753,0.018070649223247193
204,60,45,4522.365537289747,2015-10-23,5236.615337086855,-0.13639531525996085,-0.02736747153147756
205,60,45,4502.034378957819,2015-10-26,5236.615337086855,-0.14027781512355375,-0.004495691063511997
206,60,45,4515.600133010343,2015-10-27,5236.615337086855,-0.1376872574485517,0.003013249769021842
207,60,45,4576.888228332381,2015-10-28,5236.615337086855,-0.12598349626373018,0.013572524917342621
208,60,45,4622.143945949872,2015-10-29,5236.615337086855,-0.1173413267125355,0.0098878791352921
