ticker,entry_date,exit_date,entry_price,entry_rsi,exit_price,exit_rsi,profit,profit_pct,days_held,exit_reason
AEE,2026-04-09,2026-04-10,114.32,69.1,113.45,87.6,-0.87,-0.76,1,RSI OB
AEP,2015-07-07,2015-07-15,56.08,66.8,55.68,74.8,-0.4,-0.71,8,RSI OB
AEP,2015-12-23,2015-12-31,58.25,67.8,58.27,72.3,0.02,0.03,8,RSI OB
AEP,2016-12-12,2016-12-20,61.95,63.2,63.21,75.7,1.26,2.03,8,RSI OB
AEP,2017-07-27,2017-08-02,70.67,61.8,70.93,72.0,0.26,0.37,6,RSI OB
AEP,2017-10-10,2017-10-12,72.39,56.4,73.34,75.7,0.95,1.31,2,RSI OB
AEP,2018-05-30,2018-06-06,68.0,64.0,63.81,36.2,-4.19,-6.16,7,SuperTrend
AEP,2018-06-19,2018-06-26,66.87,44.3,69.3,82.7,2.43,3.63,7,RSI OB
AEP,2018-10-08,2018-10-23,72.85,52.0,73.44,70.6,0.59,0.81,15,RSI OB
AEP,2019-12-16,2019-12-20,93.03,63.4,94.9,79.5,1.87,2.01,4,RSI OB
AEP,2020-03-03,2020-03-12,95.45,36.0,82.54,26.2,-12.91,-13.53,9,SuperTrend
AEP,2020-05-28,2020-06-01,85.1,69.1,86.14,71.7,1.04,1.22,4,RSI OB
AEP,2020-07-14,2020-07-16,85.35,68.5,85.09,75.6,-0.26,-0.3,2,RSI OB
AEP,2021-01-25,2021-02-02,82.59,55.4,82.11,74.9,-0.48,-0.58,8,RSI OB
AEP,2021-03-15,2021-03-16,82.28,65.1,83.5,72.7,1.22,1.48,1,RSI OB
AEP,2021-10-22,2021-11-12,85.58,64.4,82.02,35.6,-3.56,-4.16,21,SuperTrend
AEP,2021-12-15,2021-12-16,87.23,63.1,88.0,71.8,0.77,0.88,1,RSI OB
AEP,2022-02-28,2022-03-03,90.65,53.1,93.98,72.5,3.33,3.67,3,RSI OB
AEP,2022-07-01,2022-07-11,97.95,49.2,95.01,70.3,-2.94,-3.0,10,RSI OB
AEP,2022-11-21,2022-11-30,93.15,62.2,96.8,74.6,3.65,3.92,9,RSI OB
AEP,2023-03-15,2023-03-23,92.59,56.0,85.41,39.7,-7.18,-7.75,8,SuperTrend
AEP,2023-04-05,2023-04-12,94.54,56.6,94.26,78.9,-0.28,-0.3,7,RSI OB
AEP,2023-07-12,2023-08-03,87.24,56.9,81.99,30.1,-5.25,-6.02,22,SuperTrend
AEP,2023-09-14,2023-09-26,80.6,59.5,76.34,49.8,-4.26,-5.29,12,SuperTrend
AEP,2024-02-15,2024-02-27,81.36,63.9,84.07,72.7,2.71,3.33,12,RSI OB
AEP,2024-04-22,2024-05-03,84.9,48.8,88.6,75.7,3.7,4.36,11,RSI OB
AEP,2024-11-26,2024-12-09,99.33,64.1,95.58,45.9,-3.75,-3.78,13,SuperTrend
AEP,2025-01-15,2025-01-16,95.12,62.7,96.82,72.1,1.7,1.79,1,RSI OB
AEP,2025-07-09,2025-07-10,104.74,64.9,106.04,71.4,1.3,1.24,1,RSI OB
AEP,2025-09-30,2025-10-06,112.5,65.3,115.66,83.8,3.16,2.81,6,RSI OB
AEP,2026-01-14,2026-01-28,118.11,63.3,119.12,70.3,1.01,0.86,14,RSI OB
AEP,2026-04-08,2026-04-09,134.71,61.6,137.15,75.9,2.44,1.81,1,RSI OB
AEP,2026-06-23,2026-06-24,133.74,69.3,134.96,74.6,1.22,0.91,1,RSI OB
AES,2015-10-08,2015-10-16,10.76,46.8,10.78,73.7,0.02,0.19,8,RSI OB
AES,2016-02-03,2016-02-05,9.75,67.3,9.75,71.7,0.0,0.0,2,RSI OB
AES,2016-06-07,2016-06-21,11.51,61.8,12.01,74.4,0.5,4.34,14,RSI OB
AES,2016-09-06,2016-10-04,12.84,67.6,11.95,42.3,-0.89,-6.93,28,SuperTrend
AES,2016-11-07,2016-11-11,12.41,62.5,11.26,36.7,-1.15,-9.27,4,SuperTrend
AES,2016-12-13,2016-12-21,12.19,64.1,11.98,75.7,-0.21,-1.72,8,RSI OB
AES,2017-07-21,2017-07-26,11.42,61.5,11.16,70.3,-0.26,-2.28,5,RSI OB
AES,2017-12-18,2018-01-11,10.95,65.1,10.96,72.6,0.01,0.09,24,RSI OB
AES,2018-02-27,2018-04-02,11.22,63.1,11.37,75.2,0.15,1.34,34,RSI OB
AES,2018-08-01,2018-08-06,13.47,62.6,13.82,84.4,0.35,2.6,5,RSI OB
AES,2018-09-21,2018-10-01,13.96,60.8,14.05,74.4,0.09,0.64,10,RSI OB
AES,2019-06-06,2019-07-17,16.96,60.9,17.65,82.8,0.69,4.07,41,RSI OB
AES,2020-06-03,2020-06-05,13.63,69.8,14.3,73.2,0.67,4.92,2,RSI OB
AES,2020-07-14,2020-07-17,14.76,65.0,15.63,72.7,0.87,5.89,3,RSI OB
AES,2021-02-05,2021-02-16,26.86,46.2,28.91,75.9,2.05,7.63,11,RSI OB
AES,2021-06-28,2021-07-13,26.53,61.9,24.92,39.3,-1.61,-6.07,15,SuperTrend
AES,2021-10-14,2021-10-19,24.28,66.7,24.15,70.2,-0.13,-0.54,5,RSI OB
AES,2022-03-16,2022-03-17,22.65,68.3,23.41,71.7,0.76,3.36,1,RSI OB
AES,2022-06-24,2022-07-08,21.42,44.7,21.5,72.8,0.08,0.37,14,RSI OB
AES,2022-10-26,2022-11-03,25.45,50.4,26.19,72.7,0.74,2.91,8,RSI OB
AES,2023-10-24,2023-10-25,14.53,68.5,14.68,82.9,0.15,1.03,1,RSI OB
AES,2024-03-26,2024-04-02,16.64,55.9,17.82,70.9,1.18,7.09,7,RSI OB
AES,2024-05-01,2024-05-02,18.17,53.8,18.93,73.4,0.76,4.18,1,RSI OB
AES,2024-09-11,2024-09-18,17.86,52.1,19.26,72.5,1.4,7.84,7,RSI OB
AES,2025-02-28,2025-03-17,11.59,62.8,13.05,70.6,1.46,12.6,17,RSI OB
AES,2026-01-02,2026-01-20,14.82,66.1,13.77,44.9,-1.05,-7.09,18,SuperTrend
AES,2026-01-28,2026-02-03,15.19,59.3,16.09,70.2,0.9,5.92,6,RSI OB
AES,2026-04-02,2026-04-10,14.3,59.0,14.39,71.0,0.09,0.63,8,RSI OB
AES,2026-05-18,2026-05-21,14.53,54.1,14.69,81.5,0.16,1.1,3,RSI OB
AFL,2015-06-26,2015-07-08,31.84,68.0,30.23,38.3,-1.61,-5.07,12,SuperTrend
AFL,2015-10-07,2015-10-08,30.15,64.7,30.41,76.3,0.26,0.86,1,RSI OB
AFL,2016-02-22,2016-03-03,29.85,69.0,30.49,81.6,0.64,2.14,10,RSI OB
AFL,2016-06-30,2016-07-18,36.08,61.7,36.6,78.2,0.52,1.46,18,RSI OB
AFL,2016-08-30,2016-09-16,37.14,61.1,35.67,41.0,-1.47,-3.96,17,SuperTrend
AFL,2017-02-13,2017-02-22,35.49,57.1,35.58,91.9,0.09,0.25,9,RSI OB
AFL,2017-11-20,2017-11-28,42.34,56.7,43.13,73.0,0.79,1.88,8,RSI OB
AFL,2018-02-26,2018-03-23,45.38,67.9,43.35,43.7,-2.03,-4.47,25,SuperTrend
AFL,2018-07-26,2018-07-27,44.41,68.8,46.31,77.1,1.9,4.28,1,RSI OB
AFL,2018-11-07,2018-11-15,45.06,56.2,44.27,72.8,-0.79,-1.75,8,RSI OB
AFL,2019-01-14,2019-01-15,45.93,68.5,46.4,79.6,0.47,1.02,1,RSI OB
AFL,2019-05-03,2019-05-09,50.49,60.8,50.49,72.6,0.0,0.0,6,RSI OB
AFL,2020-05-27,2020-06-03,37.17,60.3,38.21,80.6,1.04,2.8,7,RSI OB
AFL,2020-08-11,2020-10-12,38.03,60.6,38.4,72.3,0.37,0.97,62,RSI OB
AFL,2020-11-09,2020-11-16,41.49,66.8,43.23,77.1,1.74,4.19,7,RSI OB
AFL,2021-07-29,2021-08-06,55.61,62.9,56.24,74.5,0.63,1.13,8,RSI OB
AFL,2021-10-14,2021-10-19,55.35,69.6,55.79,72.7,0.44,0.79,5,RSI OB
AFL,2021-12-10,2022-01-07,57.84,60.6,62.16,77.9,4.32,7.47,28,RSI OB
AFL,2022-05-27,2022-06-13,60.41,63.9,53.74,38.8,-6.67,-11.04,17,SuperTrend
AFL,2022-07-29,2022-08-02,57.3,57.8,58.74,72.4,1.44,2.51,4,RSI OB
AFL,2022-09-12,2022-09-22,62.5,51.9,58.67,45.3,-3.83,-6.13,10,SuperTrend
AFL,2022-10-21,2022-10-27,60.97,62.6,62.7,76.1,1.73,2.84,6,RSI OB
AFL,2023-06-06,2023-06-14,67.67,63.2,68.76,74.4,1.09,1.61,8,RSI OB
AFL,2023-11-02,2023-11-16,81.73,55.5,81.11,70.4,-0.62,-0.76,14,RSI OB
AFL,2024-01-22,2024-01-30,84.5,61.1,85.73,85.7,1.23,1.46,8,RSI OB
AFL,2024-03-07,2024-03-11,82.29,62.7,83.17,76.9,0.88,1.07,4,RSI OB
AFL,2024-05-08,2024-05-15,84.83,69.7,87.48,70.8,2.65,3.12,7,RSI OB
AFL,2024-11-12,2024-11-21,110.65,45.5,111.73,73.1,1.08,0.98,9,RSI OB
AFL,2025-01-17,2025-01-31,106.49,59.9,107.38,72.4,0.89,0.84,14,RSI OB
AFL,2025-02-28,2025-03-03,109.47,68.5,110.14,74.1,0.67,0.61,3,RSI OB
AFL,2025-08-11,2025-08-19,104.17,55.1,106.89,82.1,2.72,2.61,8,RSI OB
AFL,2025-11-05,2025-11-06,111.24,69.1,113.7,72.5,2.46,2.21,1,RSI OB
AFL,2026-01-05,2026-01-23,112.19,60.9,107.09,36.5,-5.1,-4.55,18,SuperTrend
AFL,2026-02-04,2026-02-05,113.62,66.0,117.47,78.0,3.85,3.39,1,RSI OB
AFL,2026-04-08,2026-04-09,113.0,68.7,113.07,72.9,0.07,0.06,1,RSI OB
AFL,2026-06-05,2026-07-10,118.24,54.5,121.91,70.9,3.67,3.1,35,RSI OB
AIG,2015-04-10,2015-04-15,56.59,56.1,58.27,83.4,1.68,2.97,5,RSI OB
AIG,2015-10-15,2015-10-16,59.19,60.3,60.0,81.2,0.81,1.37,1,RSI OB
AIG,2015-11-27,2015-12-02,63.68,62.0,63.5,70.2,-0.18,-0.28,5,RSI OB
AIG,2016-07-11,2016-07-18,53.29,48.5,54.56,81.3,1.27,2.38,7,RSI OB
AIG,2016-10-10,2016-11-03,60.44,68.3,58.15,37.9,-2.29,-3.79,24,SuperTrend
AIG,2016-11-10,2016-11-23,63.21,63.2,64.33,83.0,1.12,1.77,13,RSI OB
AIG,2017-09-12,2017-10-05,61.2,49.9,61.98,73.5,0.78,1.27,23,RSI OB
AIG,2018-01-10,2018-01-16,61.0,63.4,61.06,72.4,0.06,0.1,6,RSI OB
AIG,2018-05-17,2018-05-29,54.79,41.7,52.18,42.5,-2.61,-4.76,12,SuperTrend
AIG,2018-06-08,2018-06-18,55.12,49.8,55.55,82.3,0.43,0.78,10,RSI OB
AIG,2018-09-21,2018-10-10,54.67,65.7,52.39,31.3,-2.28,-4.17,19,SuperTrend
AIG,2019-04-05,2019-04-11,45.05,56.0,45.71,79.1,0.66,1.47,6,RSI OB
AIG,2019-08-08,2019-09-13,56.82,54.2,57.29,84.8,0.47,0.83,36,RSI OB
AIG,2019-11-04,2019-11-12,54.93,51.9,55.41,70.1,0.48,0.87,8,RSI OB
AIG,2020-02-06,2020-02-13,53.41,54.8,50.93,49.5,-2.48,-4.64,7,SuperTrend
AIG,2020-05-18,2020-05-27,28.45,58.5,31.51,76.9,3.06,10.76,9,RSI OB
AIG,2020-10-08,2020-10-09,30.26,66.4,29.95,73.8,-0.31,-1.02,1,RSI OB
AIG,2021-01-06,2021-01-12,40.21,61.4,41.0,72.2,0.79,1.96,6,RSI OB
AIG,2021-02-04,2021-02-17,41.34,50.2,43.27,77.9,1.93,4.67,13,RSI OB
AIG,2021-11-23,2021-11-30,58.9,39.8,52.6,28.4,-6.3,-10.7,7,SuperTrend
AIG,2021-12-23,2022-01-04,56.57,64.4,59.0,71.2,2.43,4.3,12,RSI OB
AIG,2022-02-07,2022-02-10,61.79,53.4,62.22,72.4,0.43,0.7,3,RSI OB
AIG,2022-08-09,2022-08-12,53.55,59.8,57.41,70.5,3.86,7.21,3,RSI OB
AIG,2022-09-12,2022-09-22,56.53,63.0,51.21,45.1,-5.32,-9.41,10,SuperTrend
AIG,2022-10-21,2022-10-27,53.25,64.9,54.62,72.8,1.37,2.57,6,RSI OB
AIG,2023-05-05,2023-05-24,53.79,56.9,54.57,70.4,0.78,1.45,19,RSI OB
AIG,2023-10-16,2023-10-23,62.61,58.4,58.98,51.8,-3.63,-5.8,7,SuperTrend
AIG,2023-11-02,2023-11-10,64.36,61.3,63.82,70.8,-0.54,-0.84,8,RSI OB
AIG,2024-07-15,2024-07-16,77.62,58.9,78.29,73.1,0.67,0.86,1,RSI OB
AIG,2024-10-04,2024-10-17,76.05,68.0,79.19,71.0,3.14,4.13,13,RSI OB
AIG,2025-01-16,2025-02-24,74.61,60.4,78.57,73.5,3.96,5.31,39,RSI OB
AIG,2025-06-02,2025-07-02,85.76,59.5,82.36,42.9,-3.4,-3.96,30,SuperTrend
AIG,2025-10-03,2025-10-06,81.02,69.7,83.02,79.2,2.0,2.47,3,RSI OB
AIG,2026-05-01,2026-06-03,78.77,53.6,72.55,36.2,-6.22,-7.9,33,SuperTrend
AIG,2026-07-02,2026-07-07,79.39,65.0,81.06,72.1,1.67,2.1,5,RSI OB
AIZ,2015-05-05,2015-05-07,62.9,59.0,64.66,72.2,1.76,2.8,2,RSI OB
AIZ,2016-07-01,2016-07-18,87.95,61.7,87.59,71.8,-0.36,-0.41,17,RSI OB
AIZ,2016-11-14,2016-11-16,86.01,63.2,86.35,74.8,0.34,0.4,2,RSI OB
AIZ,2017-02-15,2017-03-01,96.25,42.0,100.85,93.9,4.6,4.78,14,RSI OB
AIZ,2017-05-02,2017-05-03,98.14,62.4,104.51,82.8,6.37,6.49,1,RSI OB
AIZ,2017-06-14,2017-06-16,102.33,62.7,104.48,72.7,2.15,2.1,2,RSI OB
AIZ,2017-07-19,2017-08-10,105.92,56.1,102.99,39.6,-2.93,-2.77,22,SuperTrend
AIZ,2018-03-09,2018-04-20,90.81,53.2,93.41,73.4,2.6,2.86,42,RSI OB
AIZ,2018-05-16,2018-05-24,93.94,51.6,97.14,75.5,3.2,3.41,8,RSI OB
AIZ,2018-09-26,2018-09-28,107.1,63.4,107.95,73.2,0.85,0.79,2,RSI OB
AIZ,2018-11-08,2018-11-13,103.3,42.9,103.21,75.9,-0.09,-0.09,5,RSI OB
AIZ,2019-01-08,2019-01-14,90.92,52.5,93.6,75.2,2.68,2.95,6,RSI OB
AIZ,2019-07-01,2019-07-15,108.99,66.4,112.22,71.8,3.23,2.96,14,RSI OB
AIZ,2019-08-07,2019-08-21,117.89,62.6,123.67,72.1,5.78,4.9,14,RSI OB
AIZ,2019-10-21,2019-11-14,127.56,62.1,132.02,74.5,4.46,3.5,24,RSI OB
AIZ,2020-01-09,2020-01-24,134.64,62.1,129.18,38.5,-5.46,-4.06,15,SuperTrend
AIZ,2020-02-04,2020-02-11,134.32,62.2,139.61,73.3,5.29,3.94,7,RSI OB
AIZ,2020-05-26,2020-06-02,102.83,51.2,104.14,71.3,1.31,1.27,7,RSI OB
AIZ,2021-03-08,2021-03-10,133.8,66.3,138.74,81.0,4.94,3.69,2,RSI OB
AIZ,2022-01-03,2022-01-07,156.27,56.8,158.74,72.6,2.47,1.58,4,RSI OB
AIZ,2022-08-16,2022-08-26,170.23,47.8,161.55,56.3,-8.68,-5.1,10,SuperTrend
AIZ,2023-01-31,2023-02-02,132.59,69.1,133.58,72.4,0.99,0.75,2,RSI OB
AIZ,2023-04-28,2023-05-03,123.13,58.7,132.03,72.0,8.9,7.23,5,RSI OB
AIZ,2023-06-13,2023-06-21,130.32,52.2,131.34,77.3,1.02,0.78,8,RSI OB
AIZ,2024-01-25,2024-02-23,171.33,56.2,178.37,77.9,7.04,4.11,29,RSI OB
AIZ,2024-07-15,2024-07-26,171.11,53.9,173.05,73.4,1.94,1.13,11,RSI OB
AIZ,2024-09-27,2024-10-01,199.95,65.5,199.22,76.0,-0.73,-0.37,4,RSI OB
AIZ,2024-11-06,2024-11-08,206.37,62.7,209.39,73.1,3.02,1.46,2,RSI OB
AIZ,2025-01-16,2025-01-31,211.68,44.7,215.19,75.3,3.51,1.66,15,RSI OB
AIZ,2025-03-17,2025-04-04,214.69,59.9,187.01,23.0,-27.68,-12.89,18,SuperTrend
AIZ,2025-10-02,2025-10-03,218.36,60.9,220.0,76.7,1.64,0.75,1,RSI OB
AKAM,2015-09-03,2015-09-14,73.26,49.7,74.58,74.9,1.32,1.8,11,RSI OB
AKAM,2015-10-07,2015-10-28,73.55,46.6,62.91,28.4,-10.64,-14.47,21,SuperTrend
AKAM,2016-02-10,2016-02-23,47.96,53.5,53.97,74.2,6.01,12.53,13,RSI OB
AKAM,2016-04-27,2016-05-05,54.85,57.6,49.51,43.4,-5.34,-9.74,8,SuperTrend
AKAM,2016-05-31,2016-06-01,54.58,65.2,54.42,74.6,-0.16,-0.29,1,RSI OB
AKAM,2016-07-13,2016-07-18,56.86,56.0,57.47,80.0,0.61,1.07,5,RSI OB
AKAM,2016-12-15,2017-01-13,67.58,52.3,70.02,71.5,2.44,3.61,29,RSI OB
AKAM,2017-06-22,2017-07-26,50.02,61.3,45.49,36.0,-4.53,-9.06,34,SuperTrend
AKAM,2017-09-15,2017-09-28,47.34,68.2,47.68,72.6,0.34,0.72,13,RSI OB
AKAM,2019-01-18,2019-01-23,65.79,68.8,64.35,72.3,-1.44,-2.19,5,RSI OB
AKAM,2019-04-01,2019-04-11,73.0,53.9,75.43,72.4,2.43,3.33,10,RSI OB
AKAM,2019-06-07,2019-07-08,79.42,56.5,81.19,72.7,1.77,2.23,31,RSI OB
AKAM,2020-01-07,2020-01-08,90.2,69.3,91.4,79.2,1.2,1.33,1,RSI OB
AKAM,2020-03-18,2020-04-17,97.1,56.7,105.35,73.9,8.25,8.5,30,RSI OB
AKAM,2020-10-13,2020-10-22,115.46,70.0,108.0,48.4,-7.46,-6.46,9,SuperTrend
AKAM,2020-12-18,2020-12-28,107.08,67.1,107.28,73.4,0.2,0.19,10,RSI OB
AKAM,2021-01-19,2021-01-26,110.01,57.1,117.0,72.3,6.99,6.35,7,RSI OB
AKAM,2021-03-26,2021-04-26,102.7,68.0,109.75,73.8,7.05,6.86,31,RSI OB
AKAM,2021-10-20,2021-10-22,108.08,62.7,107.93,74.4,-0.15,-0.14,2,RSI OB
AKAM,2022-03-01,2022-03-15,108.83,41.8,110.43,72.7,1.6,1.47,14,RSI OB
AKAM,2022-07-21,2022-08-02,94.15,58.2,94.84,70.0,0.69,0.73,12,RSI OB
AKAM,2022-10-24,2022-10-28,86.39,48.2,89.21,73.1,2.82,3.26,4,RSI OB
AKAM,2023-01-11,2023-01-12,88.73,69.1,88.64,73.4,-0.09,-0.1,1,RSI OB
AKAM,2023-03-27,2023-03-30,76.37,56.5,76.55,71.9,0.18,0.24,3,RSI OB
AKAM,2023-05-10,2023-05-16,85.54,61.7,86.87,70.3,1.33,1.55,6,RSI OB
AKAM,2023-11-03,2023-11-09,108.5,53.9,109.79,71.6,1.29,1.19,6,RSI OB
AKAM,2024-01-16,2024-01-23,118.47,44.3,123.23,73.4,4.76,4.02,7,RSI OB
AKAM,2024-08-09,2024-08-23,101.51,61.0,101.83,75.2,0.32,0.32,14,RSI OB
AKAM,2024-09-24,2024-09-27,101.84,55.2,101.57,71.2,-0.27,-0.27,3,RSI OB
AKAM,2024-12-02,2024-12-04,97.93,67.0,98.3,75.1,0.37,0.38,2,RSI OB
AKAM,2025-01-24,2025-01-28,97.7,56.7,100.54,70.0,2.84,2.91,4,RSI OB
AKAM,2025-07-08,2025-07-31,80.64,55.1,76.31,44.1,-4.33,-5.37,23,SuperTrend
AKAM,2025-11-07,2025-11-10,83.74,69.6,87.12,71.3,3.38,4.04,3,RSI OB
AKAM,2026-02-12,2026-03-12,104.61,63.7,105.47,73.1,0.86,0.82,28,RSI OB
AKAM,2026-07-09,2026-07-28,129.52,51.9,111.79,28.8,-17.73,-13.69,19,SuperTrend
ALB,2015-04-06,2015-04-09,55.0,63.5,59.01,84.8,4.01,7.29,3,RSI OB
ALB,2015-07-30,2015-08-19,53.4,47.2,49.88,34.6,-3.52,-6.59,20,SuperTrend
ALB,2015-09-18,2015-09-28,45.71,52.3,41.78,44.0,-3.93,-8.6,10,SuperTrend
ALB,2015-10-05,2015-10-14,47.43,62.7,51.44,72.2,4.01,8.45,9,RSI OB
ALB,2015-11-30,2015-12-03,53.56,68.0,52.83,83.1,-0.73,-1.36,3,RSI OB
ALB,2015-12-16,2015-12-29,51.83,45.7,56.73,73.7,4.9,9.45,13,RSI OB
ALB,2016-02-18,2016-02-29,54.53,59.8,56.22,79.6,1.69,3.1,11,RSI OB
ALB,2016-07-12,2016-07-15,85.22,53.5,86.35,71.1,1.13,1.33,3,RSI OB
ALB,2016-09-26,2016-09-30,81.7,46.3,85.49,71.7,3.79,4.64,4,RSI OB
ALB,2017-07-11,2017-07-12,112.95,65.7,116.54,77.8,3.59,3.18,1,RSI OB
ALB,2018-01-08,2018-01-16,137.45,69.0,128.0,47.6,-9.45,-6.88,8,SuperTrend
ALB,2018-05-04,2018-05-15,100.06,65.4,100.81,72.2,0.75,0.75,11,RSI OB
ALB,2018-07-03,2018-07-23,96.62,59.6,90.92,42.5,-5.7,-5.9,20,SuperTrend
ALB,2018-08-08,2018-09-12,98.77,56.0,99.46,71.6,0.69,0.7,35,RSI OB
ALB,2019-02-01,2019-02-05,81.3,61.5,81.32,76.8,0.02,0.02,4,RSI OB
ALB,2019-04-08,2019-04-23,86.94,55.1,79.05,39.4,-7.89,-9.08,15,SuperTrend
ALB,2019-06-07,2019-07-12,69.08,54.6,72.63,72.7,3.55,5.14,35,RSI OB
